id,short_name,name,lat centre,lon centre,lwl_data,lwe_data,lswt_data,lic_data,lwlr_data
1190,GLWD00001190,Grange-De-Monte-Alegre,-2.2569,-54.2264,False,False,True,True,True
1192,GLWD00001192,Kyebxang-Lake,32.4542,90.0097,False,False,True,True,True
1193,GLWD00001193,Canyon Ferry,46.4125,-111.5264,False,False,True,True,True
1195,GLWD00001195,Blanco,-54.0069,-68.9958,False,False,True,True,True
1196,GLWD00001196,Sea of Galilee,32.8292,35.5847,False,False,True,True,True
1199,GLWD00001199,Devils,48.0736,-99.1903,False,False,True,True,True
1201,GLWD00001201,Vanajavesi,61.1542,24.2375,True,False,True,True,True
1203,GLWD00001203,Aras-Dam,39.1875,45.3125,False,False,True,True,True
1204,GLWD00001204,Kasumigaura,36.0375,140.3958,False,False,True,True,True
1205,GLWD00001205,Daihai-Sea,40.5819,112.6903,False,False,True,True,True
1206,GLWD00001206,Dushan,35.0792,116.8069,False,False,True,True,True
1207,GLWD00001207,Puyehue,-40.6736,-72.4903,False,False,True,True,True
1208,GLWD00001208,Chlya,53.4431,140.0625,True,False,True,True,True
1213,GLWD00001213,Chatyr-Kol,40.6236,75.2903,True,False,True,True,True
1216,GLWD00001216,Berre,43.4403,5.1042,False,False,True,True,True
1218,GLWD00001218,Nyumba-Ya-Mungu-Reservoir,-3.6681,37.4125,True,False,True,True,True
1219,GLWD00001219,Nath-Lake,19.5014,75.2569,True,True,True,True,True
1221,GLWD00001221,Pelican-Lake,52.4819,-100.3264,False,False,True,True,True
1222,GLWD00001222,Beaverhill-Lake,53.4542,-112.5292,False,False,True,True,True
1236,GLWD00001236,Ulubat,40.1542,28.6292,False,False,True,True,True
1237,GLWD00001237,Finger,53.1292,-93.5681,False,False,True,True,True
1239,GLWD00001239,Tazlina,61.9042,-146.4958,False,False,True,True,True
1240,GLWD00001240,Pyhäjärvi,60.9931,22.3097,False,False,True,True,True
1241,GLWD00001241,Tefé,-3.3347,-64.7736,False,False,True,True,True
1246,GLWD00001246,Lappajärvi,63.1236,23.7014,False,False,True,True,True
1248,GLWD00001248,Baringo,0.6569,36.0625,False,False,True,True,True
1249,GLWD00001249,Walker,54.6958,-96.9542,False,False,True,True,True
1257,GLWD00001257,Tage,-3.8903,136.3125,False,False,True,True,True
1259,GLWD00001259,Strobel,-48.4347,-71.1847,True,False,True,True,True
1264,GLWD00001264,Junín,-11.0181,-76.1014,False,False,True,True,True
1266,GLWD00001266,Wellington,-38.0819,147.3569,False,False,True,True,True
1270,GLWD00001270,Bohu-Lake,30.1542,116.4681,False,False,True,True,True
1273,GLWD00001273,Arapa,-15.1569,-70.0569,True,False,True,True,True
1282,GLWD00001282,Tepouma,-1.8208,-55.9986,False,False,True,True,True
1283,GLWD00001283,Mu,30.6625,86.2236,False,False,True,True,True
1286,GLWD00001286,Karasor,49.8319,75.2569,True,True,True,True,True
1293,GLWD00001293,Hamrin,34.2153,45.0069,True,False,True,True,True
1294,GLWD00001294,Airag,48.8958,93.4486,False,False,True,True,True
1295,GLWD00001295,Llancanelo,-35.5514,-69.1292,False,False,True,True,True
1302,GLWD00001302,Tso-Moriri,32.9208,78.3125,False,False,True,True,True
1307,GLWD00001307,Mainit,9.4931,125.5181,False,False,True,True,True
1319,GLWD00001319,Svir',61.1569,34.8819,False,False,True,True,True
1321,GLWD00001321,Al-Massira,32.4431,-7.5569,False,False,True,True,True
1323,GLWD00001323,Palung,30.9097,83.5875,False,False,True,True,True
1327,GLWD00001327,Tudakul,39.8681,64.8681,False,False,True,True,True
1336,GLWD00001336,Bong,31.1875,91.2208,False,False,True,True,True
1344,GLWD00001344,Oologah,36.6347,-95.5597,False,False,True,True,True
1354,GLWD00001354,Memar,34.2597,82.2653,True,False,True,True,True
1355,GLWD00001355,General-Vintter,-43.9319,-71.5097,True,False,True,True,True
1357,GLWD00001357,Fitri,12.8403,17.4736,True,True,True,True,True
1358,GLWD00001358,Futou,30.0069,114.2042,False,False,True,True,True
1359,GLWD00001359,Wanapitei,46.7486,-80.7458,False,False,True,True,True
1360,GLWD00001360,Qamystybas,46.2125,61.8625,True,False,True,True,True
1361,GLWD00001361,El Huizache,22.9486,-106.0569,False,False,True,True,True
1368,GLWD00001368,Kissimmee,27.9014,-81.2819,False,False,True,True,True
1370,GLWD00001370,Calling,55.2458,-113.3042,False,False,True,True,True
1375,GLWD00001375,Candle,53.8514,-105.3319,False,False,True,True,True
1377,GLWD00001377,Rombebai,-1.8653,137.9153,False,False,True,True,True
1381,GLWD00001381,Soluntakh,71.7153,143.2597,False,False,True,True,True
1382,GLWD00001382,Dung,31.7208,91.1736,False,False,True,True,True
1392,GLWD00001392,Tyrifjorden,60.0264,10.2097,False,False,True,True,True
1409,GLWD00001409,Tandure,-32.2792,142.4653,False,False,True,True,True
1417,GLWD00001417,Beihuo-Luxun,36.9236,95.9347,False,False,True,True,True
1421,GLWD00001421,Nanhu,31.1236,118.9847,False,False,True,True,True
1422,GLWD00001422,Hindmarsh,-36.0486,141.9069,False,False,True,True,True
1423,GLWD00001423,Skagern,58.9653,14.2931,False,False,True,True,True
1424,GLWD00001424,Goose,54.4597,-101.4875,False,False,True,True,True
1425,GLWD00001425,Wasekamio,56.7736,-108.7569,False,False,True,True,True
1430,GLWD00001430,Luoma,34.0792,118.1958,False,False,True,True,True
1431,GLWD00001431,Orog,45.0569,100.8542,False,False,True,True,True
1432,GLWD00001432,Pung,31.4736,90.9514,True,False,True,True,True
1434,GLWD00001434,El Oviachic,27.8653,-109.8625,False,False,True,True,True
1437,GLWD00001437,Tansin,15.2708,-83.9181,False,False,True,True,True
1445,GLWD00001445,Bairab,35.0264,83.1292,True,False,True,True,True
1467,GLWD00001467,Ross-R.-Barnett,32.4458,-90.0264,False,False,True,True,True
1479,GLWD00001479,Atitla,14.7069,-91.1986,False,False,True,True,True
1482,GLWD00001482,None,30.6847,46.6236,False,False,True,True,True
1489,GLWD00001489,Winefred,55.4875,-110.5514,False,False,True,True,True
1493,GLWD00001493,Apopka,28.6347,-81.6347,False,False,True,True,True
1498,GLWD00001498,Sebago,43.8708,-70.5792,False,False,True,True,True
1501,GLWD00001501,Matatila-Dam,25.0847,78.3403,False,False,True,True,True
1503,GLWD00001503,Changhu,30.4403,112.4597,False,False,True,True,True
1504,GLWD00001504,Zhelin,29.2569,115.4681,True,False,True,True,True
1505,GLWD00001505,Sniardwy,53.7569,21.6958,False,False,True,True,True
1509,GLWD00001509,Summer,42.7875,-120.7319,False,False,True,True,True
1510,GLWD00001510,Quills,51.9181,-104.0903,False,False,True,True,True
1511,GLWD00001511,Pellegrini,-38.6931,-67.9847,True,False,True,True,True
1516,GLWD00001516,Baunt,55.1847,113.0181,True,False,True,True,True
1518,GLWD00001518,Cildir,41.0597,43.2458,False,False,True,True,True
1519,GLWD00001519,Derg,52.9125,-8.4319,False,False,True,True,True
1524,GLWD00001524,Gordon,56.4819,-110.3986,False,False,True,True,True
1526,GLWD00001526,Erne,54.4875,-7.8097,False,False,True,True,True
1529,GLWD00001529,Trasimeno,43.1514,12.0986,False,False,True,True,True
1534,GLWD00001534,Dawa,31.2458,84.9569,False,False,True,True,True
1537,GLWD00001537,Victoria,-33.9792,141.2681,False,False,True,True,True
1540,GLWD00001540,Dunedelatue,67.5236,-127.1153,False,False,True,True,True
1547,GLWD00001547,Crean,54.0736,-106.1681,False,False,True,True,True
1551,GLWD00001551,Chukochye,69.4514,160.2847,True,False,True,True,True
1555,GLWD00001555,Indawgyi-Natural,25.1208,96.3292,False,False,True,True,True
1557,GLWD00001557,Gasi-Kule,38.1319,90.7931,False,False,True,True,True
1560,GLWD00001560,Rei,-3.1431,-59.7153,False,False,True,True,True
1562,GLWD00001562,Almendra,41.2569,-6.2819,False,False,True,True,True
1567,GLWD00001567,Choke-Canyon,28.4819,-98.3042,False,False,True,True,True
1569,GLWD00001569,Nidili,63.6153,125.0986,False,False,True,True,True
1573,GLWD00001573,Unarba-2-Ya,68.3931,155.1625,False,False,True,True,True
1576,GLWD00001576,Ste-Therese,64.6292,-121.5542,True,False,True,True,True
1582,GLWD00001582,Night-Hawk,48.4764,-80.9431,False,False,True,True,True
1583,GLWD00001583,Calafquén,-39.5208,-72.1736,False,False,True,True,True
1584,GLWD00001584,Afrera,13.2736,40.8931,False,False,True,True,True
1594,GLWD00001594,Suggi,54.3625,-102.7764,False,False,True,True,True
1596,GLWD00001596,Bolsena,42.6042,11.9292,False,False,True,True,True
1597,GLWD00001597,Yangcheng,31.4292,120.8097,False,False,True,True,True
1608,GLWD00001608,Kirpilskiy,45.8708,38.1708,False,False,True,True,True
1609,GLWD00001609,Uyaly,46.4236,81.2764,False,False,True,True,True
1613,GLWD00001613,Keppetekh,68.1792,154.9931,False,False,True,True,True
1616,GLWD00001616,Poelela,-24.5264,35.0653,False,False,True,True,True
1618,GLWD00001618,Miyun,40.5375,116.9403,False,False,True,True,True
1619,GLWD00001619,Chem,34.1819,79.7792,False,False,True,True,True
1623,GLWD00001623,William,53.8097,-99.4125,False,False,True,True,True
1627,GLWD00001627,Azuei,18.5792,-72.0069,False,False,True,True,True
1629,GLWD00001629,Bulmer,62.7958,-120.7625,False,False,True,True,True
1632,GLWD00001632,Narvskoye-Vodokhranilishche,59.2986,28.1764,False,False,True,True,True
1640,GLWD00001640,Davy,58.8514,-108.3264,False,False,True,True,True
1649,GLWD00001649,Müritz,53.4069,12.7292,False,False,True,True,True
1652,GLWD00001652,Daggyai,29.8208,85.7264,False,False,True,True,True
1653,GLWD00001653,Xiaohaizi,39.7375,78.7375,False,False,True,True,True
1656,GLWD00001656,Dos Quadros,-29.6931,-50.0792,False,False,True,True,True
1658,GLWD00001658,Dongping,35.9625,116.1986,False,False,True,True,True
1659,GLWD00001659,Naivasha,-0.7681,36.3514,True,True,True,True,True
1666,GLWD00001666,Travaillant,67.6958,-131.7958,False,False,True,True,True
1676,GLWD00001676,Egg,55.1153,-105.5153,False,False,True,True,True
1679,GLWD00001679,Ekoln,59.7458,17.6097,False,False,True,True,True
1684,GLWD00001684,Suqian,38.8653,93.8958,False,False,True,True,True
1703,GLWD00001703,Kistigan,54.6458,-92.5347,True,False,True,True,True
1706,GLWD00001706,Rocky,54.1569,-101.4792,False,False,True,True,True
1714,GLWD00001714,Poygan,44.1486,-88.8403,False,False,True,True,True
1726,GLWD00001726,Terewah,-29.8486,147.3319,False,False,True,True,True
1730,GLWD00001730,Ringco-Kongma,30.9486,89.6486,False,False,True,True,True
1734,GLWD00001734,Omuk-Kyuel',71.0153,147.1847,False,False,True,True,True
1735,GLWD00001735,Malartic,48.2514,-78.1014,False,False,True,True,True
1740,GLWD00001740,Marfil,-15.5125,-60.2431,False,False,True,True,True
1745,GLWD00001745,Skilak,60.4347,-150.4347,False,False,True,True,True
1748,GLWD00001748,Almanor,40.2708,-121.1931,False,False,True,True,True
1749,GLWD00001749,Pozuelo,-22.3597,-66.0014,False,False,True,True,True
1756,GLWD00001756,Great-Sacandaga,43.1319,-74.1903,False,False,True,True,True
1761,GLWD00001761,Cascade,44.5792,-116.1069,False,False,True,True,True
1771,GLWD00001771,Rweru,-2.3958,30.3153,False,False,True,True,True
1774,GLWD00001774,Kabele,-8.9125,25.9597,True,True,True,True,True
1785,GLWD00001785,East-Taiji-Nai'Er,37.4903,93.9514,False,False,True,True,True
1787,GLWD00001787,Bolshoye-Erovnoye,52.6181,111.4986,False,False,True,True,True
1789,GLWD00001789,Dengizkul,39.1514,64.0903,False,False,True,True,True
1790,GLWD00001790,Yaggain,33.0486,89.7875,False,False,True,True,True
1793,GLWD00001793,Shalkar-Egakara,50.7514,60.8931,False,False,True,True,True
1801,GLWD00001801,Kabwe,-9.1819,26.0181,True,True,True,True,True
1802,GLWD00001802,San-Pedro,-31.3958,-60.5458,False,False,True,True,True
1806,GLWD00001806,Aru,33.9431,82.4319,False,False,True,True,True
1807,GLWD00001807,Jieze,33.9569,80.9014,True,False,True,True,True
1812,GLWD00001812,Taiyang,35.9292,90.5931,False,False,True,True,True
1815,GLWD00001815,Little-Sachigo,54.1653,-92.2347,False,False,True,True,True
1818,GLWD00001818,Manitou,45.7486,-81.9486,False,False,True,True,True
1827,GLWD00001827,Lagkor,32.0319,84.1431,False,False,True,True,True
1831,GLWD00001831,Glafsfjorden,59.5486,12.6597,False,False,True,True,True
1832,GLWD00001832,North-Wabasca,56.0542,-113.9292,False,False,True,True,True
1835,GLWD00001835,West-Taiji-Nai'Er,37.7125,93.3819,False,False,True,True,True
1840,GLWD00001840,Ercek,38.6847,43.5764,False,False,True,True,True
1841,GLWD00001841,Inawashiro,37.4708,140.1014,False,False,True,True,True
1853,GLWD00001853,Mandioré,-18.1708,-57.5458,False,False,True,True,True
1869,GLWD00001869,Ihotry,-21.9375,43.6958,False,False,True,True,True
1871,GLWD00001871,Lungmu,34.6264,80.4903,False,False,True,True,True
1872,GLWD00001872,Rogagua,-13.9653,-66.9819,False,False,True,True,True
1887,GLWD00001887,Kadibek,53.8375,70.6264,False,False,True,True,True
1891,GLWD00001891,Dogaicoring-Qang,35.3292,89.2458,True,False,True,True,True
1893,GLWD00001893,Roxen,58.5125,15.6236,False,False,True,True,True
1902,GLWD00001902,Maninjau,-0.2958,100.1931,False,False,True,True,True
1904,GLWD00001904,Semajang,-0.2319,116.4458,False,False,True,True,True
1908,GLWD00001908,Sled,54.4569,-107.4264,False,False,True,True,True
1910,GLWD00001910,Pigeon,53.0181,-114.0347,False,False,True,True,True
1913,GLWD00001913,Trichonis,38.5736,21.5625,False,False,True,True,True
1917,GLWD00001917,Xiangyang,35.8264,89.4542,True,False,True,True,True
1928,GLWD00001928,Heishi-North,35.5792,82.7847,True,False,True,True,True
1941,GLWD00001941,Valli-Di-Comacchio,44.6208,12.1681,False,False,True,True,True
1943,GLWD00001943,Chiuta,-14.8208,35.8458,False,False,True,True,True
1945,GLWD00001945,Keeley,54.9014,-108.1347,False,False,True,True,True
1951,GLWD00001951,Quachuna,-13.1625,-65.7708,False,False,True,True,True
1954,GLWD00001954,Uberaba,-17.4931,-57.8014,False,False,True,True,True
1955,GLWD00001955,Acará,-3.6542,-62.6903,False,False,True,True,True
1958,GLWD00001958,Argazi,55.3875,60.3958,False,False,True,True,True
1967,GLWD00001967,Burog,34.4292,85.7819,False,False,True,True,True
1969,GLWD00001969,Aqkol,48.8292,63.7403,False,False,True,True,True
1970,GLWD00001970,Mugqu,31.0403,89.0208,False,False,True,True,True
1971,GLWD00001971,Gomang,31.2292,89.2042,False,False,True,True,True
1975,GLWD00001975,Epecuén,-37.1181,-62.8986,False,False,True,True,True
1979,GLWD00001979,Zhangdu,30.6458,114.6958,False,False,True,True,True
1984,GLWD00001984,Unden,58.7931,14.4458,False,False,True,True,True
1989,GLWD00001989,Dog,51.0375,-98.5514,False,False,True,True,True
1993,GLWD00001993,Xiashan,36.4431,119.4819,False,False,True,True,True
1997,GLWD00001997,Syrkovoye,60.6375,65.0236,False,False,True,True,True
2012,GLWD00002012,Pueblo-Viejo,22.1792,-97.8931,False,False,True,True,True
2015,GLWD00002015,Barros,-29.9319,-50.3708,False,False,True,True,True
2018,GLWD00002018,Yueliang,45.7264,123.8986,False,False,True,True,True
2019,GLWD00002019,Tursunskiy-Tuman,60.5625,63.9181,False,False,True,True,True
2021,GLWD00002021,Lawford,54.5097,-96.6819,False,False,True,True,True
2027,GLWD00002027,Kostromskoye,57.9153,40.7069,False,False,True,True,True
2032,GLWD00002032,Eagle,40.7014,-120.6986,False,False,True,True,True
2048,GLWD00002048,Linggo,33.8458,88.5931,False,False,True,True,True
2054,GLWD00002054,Vuohijärvi,61.2153,26.6736,False,False,True,True,True
2057,GLWD00002057,Ulken-Azhbolat,53.2597,77.4542,False,False,True,True,True
2064,GLWD00002064,Kaweenakumik,52.8681,-99.5097,False,False,True,True,True
2073,GLWD00002073,Sarmiento,-51.0208,-72.6625,False,False,True,True,True
2092,GLWD00002092,Castillos,-34.3069,-53.9319,False,False,True,True,True
2097,GLWD00002097,Pakwash,50.7597,-93.4875,False,False,True,True,True
2099,GLWD00002099,Monte,-36.9903,-62.5042,False,False,True,True,True
2102,GLWD00002102,Mawdesley,54.0264,-100.6625,False,False,True,True,True
2104,GLWD00002104,Datong,29.2097,112.5097,False,False,True,True,True
2107,GLWD00002107,Orotko,70.8736,138.3069,False,False,True,True,True
2109,GLWD00002109,Jacques,66.2319,-127.3764,False,False,True,True,True
2111,GLWD00002111,Cienaga-Chilloa,9.1569,-74.0792,True,False,True,True,True
2113,GLWD00002113,Teniz,54.1208,64.5569,False,False,True,True,True
2116,GLWD00002116,Qagoi,31.8208,88.2208,False,False,True,True,True
2117,GLWD00002117,Birch,62.0653,-116.5597,False,False,True,True,True
2124,GLWD00002124,Awasa,7.0347,38.4264,False,False,True,True,True
2129,GLWD00002129,Kahul,45.3681,28.3986,False,False,True,True,True
2130,GLWD00002130,Tadenet,68.6542,-126.0819,False,False,True,True,True
2132,GLWD00002132,Spring,41.9431,-90.1542,False,False,True,True,True
2138,GLWD00002138,Quemo,33.8681,91.1903,False,False,True,True,True
2148,GLWD00002148,Kishi-Qaraoy-Koli,54.0264,71.3236,False,False,True,True,True
2156,GLWD00002156,Changdang,31.6292,119.5542,False,False,True,True,True
2157,GLWD00002157,Atasta,18.5764,-92.1903,False,False,True,True,True
2162,GLWD00002162,Gull,52.5597,-114.0236,False,False,True,True,True
2167,GLWD00002167,Lub?ns,56.7764,26.8847,False,False,True,True,True
2168,GLWD00002168,Millwood,33.7292,-93.9653,False,False,True,True,True
2179,GLWD00002179,Semmens,55.0569,-94.1653,False,False,True,True,True
2186,GLWD00002186,Pingvallavatn,64.2097,-21.1486,False,False,True,True,True
2190,GLWD00002190,Chila,22.2181,-98.0903,False,False,True,True,True
2192,GLWD00002192,Buffalo,52.4875,-112.8597,False,False,True,True,True
2199,GLWD00002199,Tasersuaq,66.7542,-50.9375,False,False,True,True,True
2201,GLWD00002201,Bilikol,43.0181,70.6903,True,False,True,True,True
2202,GLWD00002202,Cam,32.1292,83.5347,False,False,True,True,True
2203,GLWD00002203,Sengli,30.4292,84.0681,False,False,True,True,True
2226,GLWD00002226,Khanskoye,46.2625,38.3458,False,False,True,True,True
2228,GLWD00002228,Anibal-Pinto,-52.0208,-72.4653,False,False,True,True,True
2232,GLWD00002232,Mokoan,-36.4486,146.0847,False,False,True,True,True
2238,GLWD00002238,Barkol,43.6764,92.7903,False,False,True,True,True
2239,GLWD00002239,Uryum,54.5569,78.4903,False,False,True,True,True
2243,GLWD00002243,Paru,-1.9125,-55.7958,False,False,True,True,True
2245,GLWD00002245,Oak,49.6653,-100.7514,False,False,True,True,True
2246,GLWD00002246,Anolgytgyn,60.0069,163.7097,False,False,True,True,True
2253,GLWD00002253,Clear,41.8792,-121.1792,False,False,True,True,True
2259,GLWD00002259,Baril,58.7764,-111.6597,False,False,True,True,True
2262,GLWD00002262,Dezadeash,60.4819,-136.9958,False,False,True,True,True
2263,GLWD00002263,Kazan,55.5625,-108.3347,False,False,True,True,True
2264,GLWD00002264,Kurilskoye,51.4542,157.0986,False,False,True,True,True
2270,GLWD00002270,Bayan,48.4569,95.1347,False,False,True,True,True
2271,GLWD00002271,Kinkony,-16.1458,45.8319,True,False,True,True,True
2273,GLWD00002273,Chonduya,68.5819,152.2819,False,False,True,True,True
2276,GLWD00002276,Kotcho,59.0653,-121.1097,False,False,True,True,True
2280,GLWD00002280,Iberã-Wetlands-(Part),-28.0931,-56.7819,False,False,True,True,True
2285,GLWD00002285,Ebeyty,54.6514,71.7319,False,False,True,True,True
2304,GLWD00002304,Yanghu,35.4292,84.6458,True,False,True,True,True
2305,GLWD00002305,Salt-Water,35.2931,83.1153,False,False,True,True,True
2313,GLWD00002313,Ihema,-1.8458,30.7875,False,False,True,True,True
2314,GLWD00002314,Khukh,49.4986,115.5847,False,False,True,True,True
2315,GLWD00002315,Beidagang,38.7208,117.3764,False,False,True,True,True
2316,GLWD00002316,Suyahu,33.0458,114.2431,False,False,True,True,True
2317,GLWD00002317,Chiemsee,47.8903,12.4681,False,False,True,True,True
2323,GLWD00002323,Peerless,56.6514,-114.6514,False,False,True,True,True
2326,GLWD00002326,Chip,53.6542,-115.3792,False,False,True,True,True
2330,GLWD00002330,Hargrave,54.4653,-99.6958,False,False,True,True,True
2331,GLWD00002331,Andreevskoye,58.9014,66.8625,False,False,True,True,True
2335,GLWD00002335,Birch,64.3597,-121.9236,False,False,True,True,True
2336,GLWD00002336,Norra-Dellen,61.8931,16.6931,False,False,True,True,True
2345,GLWD00002345,Houghton,44.3403,-84.7292,False,False,True,True,True
2351,GLWD00002351,Copp,60.2597,-114.7347,False,False,True,True,True
2358,GLWD00002358,Glan,58.6208,15.9653,False,False,True,True,True
2361,GLWD00002361,Margog,33.8458,86.9958,False,False,True,True,True
2364,GLWD00002364,Djorf-Torba,31.5375,-2.7486,False,False,True,True,True
2365,GLWD00002365,Hawizeh-Marshes,31.5986,47.6292,True,False,True,True,True
2367,GLWD00002367,Assean,56.2014,-96.5819,False,False,True,True,True
2368,GLWD00002368,Big-Sandy,54.4208,-104.1069,False,False,True,True,True
2369,GLWD00002369,Black,30.0319,-93.4319,False,False,True,True,True
2371,GLWD00002371,Bering,60.2903,-144.3153,False,False,True,True,True
2388,GLWD00002388,Baskunchak,48.1847,46.8986,False,False,True,True,True
2395,GLWD00002395,Caddabassa,10.2014,40.4708,False,False,True,True,True
2403,GLWD00002403,Brooks,58.5236,-155.8375,False,False,True,True,True
2408,GLWD00002408,Sasyk,45.1958,33.4958,False,False,True,True,True
2415,GLWD00002415,Cuoda-Rima,35.3347,91.8486,True,False,True,True,True
2418,GLWD00002418,Turtle,53.5792,-108.6569,False,False,True,True,True
2420,GLWD00002420,Waterhen,54.4736,-108.4681,False,False,True,True,True
2421,GLWD00002421,Chitek,52.4292,-99.4236,False,False,True,True,True
2425,GLWD00002425,Narach,54.8514,26.7764,False,False,True,True,True
2427,GLWD00002427,Fati,16.2625,-3.6819,False,False,True,True,True
2436,GLWD00002436,Weyakwin,54.5097,-105.9792,False,False,True,True,True
2447,GLWD00002447,Margaret,58.9458,-115.3486,False,False,True,True,True
2470,GLWD00002470,Richardson,58.3875,-111.0736,False,False,True,True,True
2473,GLWD00002473,Storsjön,60.5653,16.7097,False,False,True,True,True
2475,GLWD00002475,Yuye,36.0236,88.7986,False,False,True,True,True
2477,GLWD00002477,Wellesley,62.3653,-139.7847,False,False,True,True,True
2484,GLWD00002484,Catemaco,18.4069,-95.0625,False,False,True,True,True
2485,GLWD00002485,Nn,67.3625,-126.0153,False,False,True,True,True
2495,GLWD00002495,Clive,63.2181,-118.8819,False,False,True,True,True
2497,GLWD00002497,Leushinskiy-Tuman,59.6847,65.7153,False,False,True,True,True
2507,GLWD00002507,Azhibeksor-Koli,50.1458,68.3931,True,False,True,True,True
2511,GLWD00002511,Meiriqiecuomari,33.6486,89.7292,False,False,True,True,True
2516,GLWD00002516,Lomond,56.0708,-4.5792,False,False,True,True,True
2517,GLWD00002517,Guanting,40.3847,115.7792,False,False,True,True,True
2518,GLWD00002518,Balmaceda,-51.8875,-72.3514,False,False,True,True,True
2528,GLWD00002528,Chukochye,69.3736,160.1319,False,False,True,True,True
2532,GLWD00002532,Nissum-Fjord,56.3486,8.1986,False,False,True,True,True
2535,GLWD00002535,Ulakhan-Kyuel',67.7764,124.2403,False,False,True,True,True
2540,GLWD00002540,Nn-Glacial,80.1625,-22.0986,False,False,True,True,True
2544,GLWD00002544,Lenore,52.5097,-104.9736,False,False,True,True,True
2547,GLWD00002547,Dayan,48.3736,88.8236,False,False,True,True,True
2550,GLWD00002550,Zarate-Ceiba,9.7264,-74.7208,False,False,True,True,True
2554,GLWD00002554,ÅEbsko,54.7097,17.3931,False,False,True,True,True
2559,GLWD00002559,La-Gaiba,-17.7819,-57.7236,False,False,True,True,True
2560,GLWD00002560,Witchekan,53.4236,-107.5847,False,False,True,True,True
2569,GLWD00002569,Serbug,32.0042,88.2097,True,False,True,True,True
2594,GLWD00002594,Jackfish,53.0708,-108.4042,False,False,True,True,True
2595,GLWD00002595,Waskesiu,53.9431,-106.1625,False,False,True,True,True
2611,GLWD00002611,Neri-Pun,31.3125,91.4542,False,False,True,True,True
2613,GLWD00002613,Nyi,34.5764,87.3181,False,False,True,True,True
2616,GLWD00002616,Harris,28.7736,-81.8097,False,False,True,True,True
2627,GLWD00002627,Ik,56.0569,71.5431,False,False,True,True,True
2649,GLWD00002649,Chihu,29.7764,115.7042,False,False,True,True,True
2655,GLWD00002655,Tetlin,63.0875,-142.7653,False,False,True,True,True
2663,GLWD00002663,Oigon,49.1653,96.6181,False,False,True,True,True
2673,GLWD00002673,Whitemouth,49.2347,-95.6708,False,False,True,True,True
2682,GLWD00002682,Uvsiin-Khar-Us,49.0986,91.9403,False,False,True,True,True
2693,GLWD00002693,Ilopango,13.6708,-89.0458,False,False,True,True,True
2695,GLWD00002695,Ruzhnikova,67.8597,155.9153,False,False,True,True,True
2696,GLWD00002696,Bolshoye-Yarovoye,52.8736,78.6069,False,False,True,True,True
2701,GLWD00002701,Daxi-Haizi,40.5736,87.5292,False,False,True,True,True
2709,GLWD00002709,Arsenault,55.0958,-108.5458,False,False,True,True,True
2720,GLWD00002720,Gomo,33.6681,85.8125,False,False,True,True,True
2724,GLWD00002724,Leche,22.1931,-78.6181,False,False,True,True,True
2725,GLWD00002725,Kadi,51.8681,140.4792,False,False,True,True,True
2731,GLWD00002731,Muriel,54.1431,-110.6847,False,False,True,True,True
2750,GLWD00002750,Suturuaka,69.1542,145.4125,False,False,True,True,True
2762,GLWD00002762,Coronda,-32.0958,-60.8819,False,False,True,True,True
2779,GLWD00002779,El-Floral-Iguana,8.7431,-74.4292,False,False,True,True,True
2786,GLWD00002786,None,35.6986,91.3569,False,False,True,True,True
2798,GLWD00002798,Runn,60.5681,15.7153,False,False,True,True,True
2799,GLWD00002799,Phelps,35.7681,-76.4431,False,False,True,True,True
2803,GLWD00002803,Kotlabukh,45.4264,28.9903,False,False,True,True,True
2809,GLWD00002809,Simpson,68.1097,-126.6069,False,False,True,True,True
2812,GLWD00002812,Potholes,47.0097,-119.3319,False,False,True,True,True
2819,GLWD00002819,Telashi,34.8069,92.2181,True,False,True,True,True
2877,GLWD00002877,Margai,35.1292,86.7514,False,False,True,True,True
2881,GLWD00002881,Chamu,34.3569,91.6153,False,False,True,True,True
2898,GLWD00002898,Grenada,33.8319,-89.7375,False,False,True,True,True
2907,GLWD00002907,Parinacochas,-15.2931,-73.7125,False,False,True,True,True
2923,GLWD00002923,Manchar,26.4236,67.6431,False,False,True,True,True
2926,GLWD00002926,Oron,54.8236,112.3014,False,False,True,True,True
2927,GLWD00002927,Varano,41.8792,15.7597,False,False,True,True,True
2940,GLWD00002940,Tuman,59.5986,66.2847,False,False,True,True,True
2944,GLWD00002944,Redberry,52.6986,-107.1597,False,False,True,True,True
2946,GLWD00002946,Ngoin,31.4819,91.5014,False,False,True,True,True
2955,GLWD00002955,Uvildy,55.5181,60.5125,False,False,True,True,True
2960,GLWD00002960,Caribou,67.9847,-132.9347,False,False,True,True,True
2961,GLWD00002961,Kurchanskiy,45.2847,37.4736,False,False,True,True,True
2965,GLWD00002965,Mandje,-2.8042,10.3597,False,False,True,True,True
2970,GLWD00002970,Newell,50.4153,-111.9514,False,False,True,True,True
2974,GLWD00002974,Kelsey,53.6458,-101.0681,False,False,True,True,True
2978,GLWD00002978,Burt,45.4569,-84.6653,False,False,True,True,True
2985,GLWD00002985,Zhizhitskoye,56.2208,31.2431,False,False,True,True,True
2988,GLWD00002988,Allemands,29.9264,-90.5681,False,False,True,True,True
3002,GLWD00003002,Parsons,68.9625,-133.6403,False,False,True,True,True
